Student_ID,Gender,Age,Branch,Year,Attendance,Study_Hours,Coding_Hours,Assignment_Score,Internal_Marks,Final_Exam,CGPA,Projects,Certifications,Internship,Extra_Curricular,Placement,Company_Tier,Salary_LPA
STU0205,Female,21,ECE,1,100.0,1.0,0.0,75.5,76.6,71.7,7.47,2,3,No,No,Yes,Tier 3,7.49
STU0206,Male,19,CSE,4,87.8,1.0,1.5,71.9,78.7,69.6,8.23,1,2,Yes,Yes,Yes,Tier 2,10.23
STU0207,Male,20,IT,1,74.1,4.3,2.3,64.6,60.9,88.5,8.04,1,3,Yes,Yes,Yes,Tier 2,10.29
STU0208,Female,21,ECE,2,83.4,3.6,3.1,64.9,78.6,85.9,8.04,1,6,Yes,No,Yes,Tier 2,13.3
STU0209,Male,21,ECE,3,72.2,2.6,3.8,71.8,80.7,65.1,7.65,5,3,No,Yes,Yes,Tier 3,6.34
STU0210,Male,19,IT,4,84.1,2.6,2.0,64.3,85.0,77.4,7.49,4,3,No,Yes,Yes,Tier 3,5.71
STU0211,Male,22,ECE,3,75.6,3.1,3.5,65.8,75.9,71.5,7.23,2,1,Yes,Yes,Yes,Tier 3,5.8
STU0212,Female,22,Civil,3,96.9,3.3,0.1,72.1,85.5,78.6,7.85,2,3,Yes,Yes,Yes,Tier 3,6.33
STU0213,Female,23,CSE,2,85.4,5.5,4.7,67.6,76.8,97.2,8.32,2,0,Yes,Yes,Yes,Tier 2,11.06
STU0214,Male,21,IT,1,86.2,2.5,0.2,78.6,95.4,68.6,8.15,1,1,Yes,No,Yes,Tier 2,10.22
STU0215,Female,19,IT,2,89.6,4.7,1.8,79.7,78.1,100.0,8.98,3,3,Yes,Yes,Yes,Tier 2,14.34
STU0216,Male,22,ECE,1,90.5,4.5,1.4,72.0,69.7,86.7,8.07,1,3,No,Yes,Yes,Tier 2,11.54
STU0217,Male,19,CSE,4,76.5,3.5,0.3,76.2,79.4,81.0,7.57,2,1,Yes,No,Yes,Tier 3,4.79
STU0218,Female,19,CSE,2,82.8,4.7,3.0,75.1,80.1,76.4,7.93,1,2,No,No,No,Not Placed,0.0
STU0219,Female,21,CSE,2,78.4,4.3,5.1,69.1,65.4,90.5,8.27,1,1,No,Yes,No,Not Placed,0.0
STU0220,Female,23,Civil,3,98.8,2.3,0.0,86.6,81.2,75.5,7.95,3,7,Yes,Yes,No,Not Placed,0.0
STU0221,Female,21,Mechanical,2,63.7,3.1,0.0,71.4,68.2,69.2,6.45,2,2,No,Yes,No,Not Placed,0.0
STU0222,Female,18,ECE,1,77.4,4.3,1.2,71.1,69.2,86.6,7.35,1,1,No,No,Yes,Tier 3,4.66
STU0223,Male,22,Mechanical,2,81.4,3.1,2.1,72.0,83.0,73.3,7.85,1,2,No,No,No,Not Placed,0.0
STU0224,Male,22,CSE,2,83.1,4.5,3.7,55.3,70.3,70.3,7.59,0,4,No,Yes,No,Not Placed,0.0
STU0225,Male,22,Civil,4,82.9,5.2,1.8,72.7,74.4,100.0,8.04,0,0,Yes,Yes,Yes,Tier 2,10.01
STU0226,Male,20,ECE,1,81.6,3.8,0.0,73.6,72.4,96.1,8.21,0,1,No,Yes,No,Not Placed,0.0
STU0227,Female,19,IT,3,80.7,3.1,4.4,71.9,79.0,82.7,7.9,2,4,Yes,No,No,Not Placed,0.0
STU0228,Male,21,Mechanical,1,83.9,2.9,1.1,63.9,82.0,80.9,7.49,1,1,Yes,No,Yes,Tier 3,7.95
STU0229,Female,22,Mechanical,4,85.7,3.4,3.4,66.6,81.4,73.3,7.69,2,0,No,No,Yes,Tier 3,7.7
STU0230,Female,18,Mechanical,1,96.3,3.3,0.8,83.7,68.4,84.8,7.8,5,5,Yes,Yes,Yes,Tier 3,4.37
STU0231,Female,22,CSE,1,96.3,4.8,2.2,74.9,84.5,91.2,8.45,2,2,No,No,No,Not Placed,0.0
STU0232,Male,23,Civil,2,84.4,3.1,3.0,72.8,81.0,79.4,8.2,3,4,No,No,Yes,Tier 2,8.59
STU0233,Female,19,Civil,2,78.0,3.6,1.2,51.1,78.7,79.2,7.71,1,5,No,Yes,Yes,Tier 3,5.53
STU0234,Male,19,IT,1,78.6,4.7,3.1,68.1,72.9,90.4,8.29,2,3,Yes,Yes,Yes,Tier 2,11.59
STU0235,Male,21,CSE,1,71.5,3.4,2.0,70.8,70.9,69.1,7.26,3,1,No,No,No,Not Placed,0.0
STU0236,Female,20,CSE,3,89.6,3.3,1.8,76.7,75.3,84.7,8.11,5,4,No,No,Yes,Tier 2,10.13
STU0237,Male,21,Civil,4,81.6,4.8,4.8,68.8,86.0,87.6,8.1,0,5,No,Yes,No,Not Placed,0.0
STU0238,Male,22,ECE,2,85.5,5.2,3.0,63.6,67.0,100.0,8.42,2,3,No,No,Yes,Tier 2,12.59
STU0239,Female,23,IT,2,84.7,3.8,3.2,57.2,81.0,91.6,8.76,3,4,Yes,No,Yes,Tier 2,11.0
STU0240,Male,18,CSE,2,76.4,5.8,3.6,60.8,65.2,100.0,8.53,5,3,Yes,No,Yes,Tier 2,11.76
STU0241,Female,21,CSE,2,75.4,4.0,3.4,74.8,68.9,85.7,8.19,3,5,No,No,Yes,Tier 2,9.96
STU0242,Female,20,ECE,1,78.4,4.9,3.0,67.7,73.9,93.8,8.25,2,2,Yes,Yes,Yes,Tier 2,8.49
STU0243,Female,21,IT,1,85.9,6.1,4.4,77.8,62.1,100.0,8.7,1,1,Yes,No,Yes,Tier 2,12.84
STU0244,Male,19,Civil,3,81.4,3.0,1.1,81.2,64.6,73.4,6.96,4,3,Yes,Yes,Yes,Tier 3,6.9
STU0245,Male,22,ECE,2,67.9,3.2,2.7,63.3,56.1,69.4,6.56,2,1,No,Yes,No,Not Placed,0.0
STU0246,Female,22,Mechanical,2,73.8,4.8,2.0,72.4,75.3,93.0,8.88,1,3,No,Yes,No,Not Placed,0.0
STU0247,Male,22,CSE,1,79.9,3.6,2.7,78.0,83.1,83.2,8.21,1,1,No,Yes,No,Not Placed,0.0
STU0248,Female,22,CSE,3,81.8,2.7,1.5,58.8,63.1,56.6,6.72,3,3,No,Yes,No,Not Placed,0.0
STU0249,Female,22,IT,1,86.1,3.4,0.1,66.3,76.6,77.5,6.91,1,3,Yes,Yes,No,Not Placed,0.0
STU0250,Female,22,IT,2,82.3,2.1,3.7,56.8,78.3,58.9,7.05,2,5,No,No,No,Not Placed,0.0
STU0251,Male,18,CSE,2,79.1,3.8,6.0,53.9,76.7,56.9,6.89,0,2,Yes,No,No,Not Placed,0.0
STU0252,Male,20,Civil,4,78.8,4.0,4.1,64.4,90.5,81.2,8.39,2,3,Yes,No,Yes,Tier 2,11.32
STU0253,Female,22,IT,4,83.6,5.1,3.8,68.9,78.0,76.7,7.83,2,2,Yes,Yes,Yes,Tier 3,7.45
STU0254,Male,20,CSE,4,85.3,5.2,2.9,56.9,70.2,82.3,7.46,1,6,No,No,Yes,Tier 3,5.22
STU0255,Male,23,CSE,3,79.4,3.4,2.3,72.3,80.7,70.7,8.43,3,1,Yes,Yes,No,Not Placed,0.0
STU0256,Female,22,CSE,1,73.4,6.3,2.4,61.5,84.4,100.0,8.42,3,2,No,Yes,Yes,Tier 2,13.07
STU0257,Female,21,Civil,2,81.2,2.5,2.3,81.1,65.2,70.1,6.87,0,3,No,Yes,Yes,Tier 3,6.32
STU0258,Female,22,CSE,2,76.8,2.1,1.5,68.7,77.7,62.7,7.41,4,5,No,Yes,Yes,Tier 3,5.72
STU0259,Female,19,IT,3,84.3,2.3,0.0,72.8,77.4,84.6,7.5,3,2,Yes,No,Yes,Tier 3,4.85
STU0260,Male,18,ECE,2,93.8,2.4,2.8,75.0,74.3,63.8,6.96,3,1,Yes,Yes,Yes,Tier 3,6.64
STU0261,Female,21,CSE,2,71.2,4.7,2.1,63.2,65.5,97.4,8.38,0,5,No,No,Yes,Tier 2,9.12
STU0262,Female,21,CSE,1,91.2,5.8,4.2,78.1,93.3,100.0,8.82,3,7,Yes,No,Yes,Tier 2,13.08
STU0263,Male,19,CSE,4,85.8,5.9,3.6,79.4,84.1,100.0,8.46,4,7,Yes,No,Yes,Tier 2,9.5
STU0264,Male,22,IT,4,90.8,1.5,0.0,64.3,83.8,67.0,7.57,5,3,Yes,Yes,Yes,Tier 3,4.07
STU0265,Female,18,CSE,3,78.5,4.8,5.1,61.5,62.3,85.1,7.54,4,3,Yes,No,Yes,Tier 3,5.21
STU0266,Female,21,CSE,4,70.4,5.6,1.7,66.1,75.6,97.9,8.14,0,2,Yes,No,No,Not Placed,0.0
STU0267,Female,18,Mechanical,4,83.4,5.0,2.0,70.6,85.6,88.5,8.37,4,1,No,No,Yes,Tier 2,14.05
STU0268,Female,21,CSE,3,93.2,3.0,0.0,82.6,70.7,62.2,6.81,2,1,Yes,No,Yes,Tier 3,4.11
STU0269,Male,22,Mechanical,3,73.5,4.0,2.9,60.0,71.9,80.8,7.99,2,2,Yes,No,Yes,Tier 3,4.25
STU0270,Male,23,Mechanical,4,74.7,2.7,3.1,76.2,80.4,88.9,7.79,2,2,Yes,Yes,Yes,Tier 3,6.14
STU0271,Female,21,ECE,1,86.7,4.7,5.1,68.5,85.3,80.2,7.64,1,3,No,Yes,Yes,Tier 3,4.02
STU0272,Female,23,IT,3,77.9,2.0,3.8,65.3,79.1,52.4,6.58,0,3,Yes,Yes,Yes,Tier 3,6.55
STU0273,Female,21,CSE,2,95.3,4.6,1.7,86.2,83.0,100.0,8.59,0,2,Yes,Yes,Yes,Tier 2,12.37
STU0274,Female,20,Mechanical,3,87.2,2.9,0.0,77.5,87.3,75.9,8.24,2,6,No,Yes,No,Not Placed,0.0
STU0275,Male,22,ECE,2,76.2,4.2,1.6,82.8,74.4,100.0,8.5,2,4,No,Yes,Yes,Tier 2,9.55
STU0276,Male,19,ECE,3,77.5,3.5,4.1,75.2,78.2,78.5,7.95,2,3,No,No,No,Not Placed,0.0
STU0277,Female,23,CSE,3,77.8,3.4,1.9,78.1,76.6,95.3,8.89,0,2,Yes,Yes,Yes,Tier 2,11.05
STU0278,Female,19,Civil,4,81.7,4.9,0.9,67.6,67.3,96.4,7.76,3,3,No,Yes,Yes,Tier 3,7.06
STU0279,Female,22,CSE,4,84.4,5.6,2.8,81.8,69.8,100.0,8.88,3,1,No,No,Yes,Tier 2,9.41
STU0280,Female,19,IT,4,83.9,2.8,2.0,71.7,65.3,67.4,6.87,1,1,Yes,No,Yes,Tier 3,6.41
STU0281,Female,22,IT,1,73.0,4.0,1.8,47.4,68.4,71.9,6.21,7,4,Yes,No,Yes,Tier 3,5.76
STU0282,Male,19,CSE,4,89.2,2.5,1.4,77.9,86.1,75.3,7.89,1,2,Yes,No,Yes,Tier 3,5.58
STU0283,Male,23,IT,4,79.7,3.2,2.7,73.3,77.6,81.5,7.24,3,4,Yes,Yes,No,Not Placed,0.0
STU0284,Male,20,Mechanical,3,74.6,2.9,4.0,57.3,72.0,61.8,6.31,6,3,No,No,No,Not Placed,0.0
STU0285,Female,19,Mechanical,3,78.3,2.3,3.3,70.9,85.0,64.4,6.93,6,4,Yes,No,Yes,Tier 3,5.32
STU0286,Male,23,Civil,1,90.1,5.1,0.0,75.5,77.6,100.0,8.5,2,5,No,No,Yes,Tier 2,11.81
STU0287,Male,21,IT,2,83.5,3.9,4.8,80.6,81.2,96.5,8.0,1,2,No,No,Yes,Tier 2,9.76
STU0288,Male,22,ECE,3,84.2,3.1,3.6,74.8,74.4,68.6,7.68,0,2,Yes,No,Yes,Tier 3,6.55
STU0289,Male,18,CSE,3,72.6,3.7,3.0,64.9,59.3,81.6,7.69,2,0,No,No,No,Not Placed,0.0
STU0290,Female,18,IT,2,83.1,5.2,3.1,60.1,70.5,100.0,9.36,3,5,Yes,No,Yes,Tier 1,16.71
STU0291,Male,22,CSE,1,90.0,5.0,3.4,58.8,73.8,83.5,7.72,1,4,No,No,No,Not Placed,0.0
STU0292,Male,20,IT,3,67.6,4.5,3.1,72.3,57.4,95.4,7.55,5,6,No,No,Yes,Tier 3,7.43
STU0293,Female,19,IT,4,78.9,3.0,1.1,71.5,73.2,80.3,7.7,0,1,No,Yes,No,Not Placed,0.0
STU0294,Male,20,IT,1,87.0,3.9,3.3,70.9,72.6,70.9,7.56,4,2,No,No,Yes,Tier 3,7.06
STU0295,Male,18,ECE,2,83.3,2.5,2.7,75.3,88.6,66.4,8.03,5,3,No,Yes,Yes,Tier 2,10.91
STU0296,Male,23,Civil,2,73.8,3.7,3.1,63.7,70.0,74.6,7.04,0,3,No,Yes,No,Not Placed,0.0
STU0297,Female,22,IT,4,85.2,5.0,1.5,55.9,70.9,88.0,8.25,0,1,Yes,No,No,Not Placed,0.0
STU0298,Male,22,Civil,4,72.7,5.2,4.1,73.1,62.6,94.2,8.25,3,3,Yes,Yes,Yes,Tier 2,9.25
STU0299,Female,20,Mechanical,4,75.1,3.0,1.7,75.4,63.6,80.8,8.52,2,2,No,Yes,No,Not Placed,0.0
STU0300,Male,23,ECE,1,75.9,4.8,2.4,64.1,80.0,87.5,8.67,4,1,No,Yes,No,Not Placed,0.0
STU0301,Male,20,ECE,2,94.3,4.6,1.7,76.5,89.9,81.8,8.92,2,4,No,Yes,Yes,Tier 2,10.77
STU0302,Male,19,CSE,4,68.6,3.5,1.0,57.8,53.3,52.2,6.68,2,4,Yes,No,Yes,Tier 3,6.7
STU0303,Male,21,Mechanical,4,69.2,4.7,3.6,77.8,86.9,91.6,8.21,2,2,Yes,No,Yes,Tier 2,10.56
STU0304,Female,23,ECE,2,84.3,5.3,1.7,81.0,77.8,100.0,8.23,4,2,No,Yes,Yes,Tier 2,8.58
STU0305,Female,21,Civil,3,82.8,4.8,2.7,64.0,84.6,90.0,8.74,1,0,No,Yes,No,Not Placed,0.0
STU0306,Female,19,ECE,1,78.2,2.5,0.4,72.9,67.7,62.8,6.6,2,5,Yes,Yes,Yes,Tier 3,4.44
STU0307,Male,21,Mechanical,3,82.1,3.5,0.0,63.1,68.2,83.2,7.89,1,2,No,No,No,Not Placed,0.0
STU0308,Male,18,Mechanical,4,73.5,4.3,5.1,58.9,69.8,79.3,7.44,2,1,Yes,Yes,Yes,Tier 3,6.79
STU0309,Female,21,IT,1,82.7,2.8,4.9,66.9,79.4,78.3,7.88,1,2,Yes,No,Yes,Tier 3,7.43
STU0310,Male,19,CSE,3,83.7,5.7,1.6,66.2,78.6,100.0,8.69,3,2,Yes,No,Yes,Tier 2,13.8
STU0311,Male,21,IT,2,91.7,4.2,3.2,63.0,90.2,90.1,8.8,1,5,Yes,No,Yes,Tier 2,13.21
STU0312,Male,22,IT,4,97.3,3.3,1.8,89.1,69.5,92.7,7.52,5,5,No,No,Yes,Tier 3,7.04
STU0313,Male,20,CSE,1,79.9,3.2,3.5,70.6,82.2,67.8,6.87,1,1,Yes,No,Yes,Tier 3,7.92
STU0314,Female,18,Civil,1,71.8,3.0,0.9,76.9,75.0,76.8,7.49,0,2,Yes,Yes,Yes,Tier 3,4.62
STU0315,Female,22,ECE,1,85.1,4.6,0.7,70.5,80.0,100.0,8.65,2,1,No,Yes,No,Not Placed,0.0
STU0316,Female,22,Civil,1,80.9,4.8,2.5,57.8,64.7,84.9,8.21,4,2,Yes,Yes,Yes,Tier 2,11.82
STU0317,Male,19,Mechanical,4,80.6,3.0,3.1,77.5,68.9,66.4,7.1,3,2,No,Yes,Yes,Tier 3,5.05
STU0318,Male,20,ECE,4,69.1,5.6,1.5,65.1,74.7,100.0,8.54,2,4,No,No,Yes,Tier 2,9.61
STU0319,Male,20,Civil,2,82.8,3.3,0.5,68.4,56.8,81.5,7.06,8,2,No,No,Yes,Tier 3,5.64
STU0320,Male,23,ECE,2,85.4,2.8,4.4,81.6,62.5,77.9,7.4,0,0,No,No,No,Not Placed,0.0
STU0321,Male,18,Civil,2,89.9,4.4,1.8,63.7,83.6,83.6,7.96,3,0,Yes,Yes,Yes,Tier 3,5.35
STU0322,Female,19,IT,3,78.0,2.4,1.8,75.7,78.5,73.7,7.03,3,2,Yes,Yes,Yes,Tier 3,6.62
STU0323,Female,18,IT,2,75.4,2.2,4.3,72.2,66.7,74.1,7.59,0,3,Yes,No,No,Not Placed,0.0
STU0324,Male,23,IT,4,77.9,2.7,5.9,69.7,68.0,72.5,6.94,2,1,No,Yes,Yes,Tier 3,5.66
STU0325,Female,21,ECE,3,89.5,2.9,3.0,62.4,87.4,74.8,7.64,2,5,No,Yes,Yes,Tier 3,5.14
STU0326,Female,22,ECE,4,93.1,4.7,3.8,83.7,88.6,100.0,8.29,0,2,No,No,No,Not Placed,0.0
STU0327,Female,18,IT,3,91.0,2.2,0.8,81.0,77.8,70.3,7.5,2,4,No,No,No,Not Placed,0.0
STU0328,Female,22,IT,2,87.2,4.2,3.6,75.1,68.8,100.0,8.95,2,4,No,Yes,Yes,Tier 2,8.59
STU0329,Male,19,Civil,2,81.7,4.8,3.8,69.5,87.7,100.0,8.15,1,3,Yes,No,No,Not Placed,0.0
STU0330,Male,21,ECE,2,83.0,5.5,1.1,61.6,66.2,92.0,7.22,2,2,No,Yes,No,Not Placed,0.0
STU0331,Male,19,IT,3,84.2,3.2,1.7,62.3,82.5,89.5,8.42,4,5,Yes,Yes,Yes,Tier 2,10.04
STU0332,Female,21,ECE,4,80.0,3.3,4.3,62.8,84.6,70.1,7.65,1,3,Yes,Yes,No,Not Placed,0.0
STU0333,Male,21,Mechanical,1,89.1,6.2,2.1,61.4,79.5,100.0,8.4,2,3,No,Yes,Yes,Tier 2,11.39
STU0334,Male,22,Civil,4,68.8,5.4,4.6,50.5,64.7,87.2,7.41,0,3,Yes,No,Yes,Tier 3,6.43
STU0335,Male,19,IT,2,70.3,3.5,2.5,60.1,57.2,79.2,7.2,5,5,No,Yes,No,Not Placed,0.0
STU0336,Male,19,CSE,3,68.8,5.2,2.5,52.2,69.9,92.1,7.22,3,2,Yes,No,Yes,Tier 3,6.56
STU0337,Female,18,IT,3,75.6,4.1,4.0,64.7,61.1,80.3,6.72,4,3,Yes,No,Yes,Tier 3,4.84
STU0338,Female,19,IT,2,92.8,3.8,5.6,76.6,83.9,89.9,7.91,0,1,No,No,No,Not Placed,0.0
STU0339,Male,18,Civil,3,72.5,6.8,3.5,53.3,55.0,100.0,7.69,2,0,No,No,No,Not Placed,0.0
STU0340,Male,20,IT,2,72.8,5.1,2.8,71.7,58.0,97.5,7.69,2,1,Yes,Yes,No,Not Placed,0.0
STU0341,Male,20,Civil,4,75.4,6.1,4.4,74.6,73.8,100.0,7.37,0,5,Yes,Yes,No,Not Placed,0.0
STU0342,Male,20,IT,3,90.9,2.5,4.5,57.5,87.2,70.2,7.1,5,2,No,Yes,Yes,Tier 3,5.64
STU0343,Male,23,Civil,1,93.5,6.0,3.3,87.2,79.5,100.0,8.82,3,3,No,Yes,Yes,Tier 2,10.82
STU0344,Male,19,CSE,3,90.1,3.6,3.1,79.0,88.5,86.2,8.51,0,4,No,Yes,Yes,Tier 2,8.1
STU0345,Male,23,Civil,2,90.6,3.6,3.6,75.6,75.8,93.9,8.58,3,3,Yes,No,Yes,Tier 2,14.19
STU0346,Female,19,Civil,1,95.2,4.3,0.4,89.1,100.0,95.3,9.22,2,2,Yes,No,Yes,Tier 1,25.11
STU0347,Female,18,Civil,2,67.6,4.4,0.9,63.0,58.2,90.3,7.52,3,3,Yes,Yes,Yes,Tier 3,6.65
STU0348,Male,23,CSE,3,72.2,5.1,2.9,58.5,65.4,77.0,6.85,1,8,Yes,Yes,Yes,Tier 3,6.31
STU0349,Male,23,CSE,1,76.4,4.9,1.3,55.1,84.0,87.4,7.82,2,2,No,Yes,No,Not Placed,0.0
STU0350,Female,23,ECE,1,82.8,3.0,2.6,69.6,74.3,73.7,7.04,1,4,Yes,Yes,Yes,Tier 3,5.84
STU0351,Male,21,CSE,3,82.8,2.6,2.8,69.6,84.0,71.2,7.9,2,6,Yes,Yes,Yes,Tier 3,4.9
STU0352,Female,18,CSE,1,82.9,3.6,1.0,57.0,65.9,73.2,7.32,5,0,Yes,Yes,No,Not Placed,0.0
STU0353,Female,20,CSE,4,88.7,3.8,3.4,70.9,71.7,93.3,7.7,2,4,No,No,Yes,Tier 3,5.57
STU0354,Male,18,ECE,1,66.7,3.9,0.0,74.0,73.1,78.7,7.69,1,1,No,Yes,No,Not Placed,0.0
STU0355,Male,21,ECE,1,80.9,5.4,2.0,73.5,63.9,97.9,8.28,2,4,No,Yes,Yes,Tier 2,9.23
STU0356,Female,19,CSE,4,84.1,4.0,0.2,60.5,67.3,74.0,7.38,3,2,No,Yes,No,Not Placed,0.0
STU0357,Male,18,CSE,2,79.4,7.0,2.0,71.1,73.8,100.0,8.77,2,3,Yes,Yes,Yes,Tier 2,13.71
STU0358,Female,23,IT,2,83.5,5.5,3.9,76.5,87.3,100.0,8.84,0,1,Yes,Yes,No,Not Placed,0.0
STU0359,Female,20,ECE,4,90.2,3.4,1.4,82.9,83.0,77.9,7.7,1,1,Yes,Yes,Yes,Tier 3,4.84
STU0360,Female,20,CSE,1,82.5,1.7,0.0,75.0,74.6,66.5,7.13,0,3,Yes,No,Yes,Tier 3,5.11
STU0361,Male,19,IT,3,99.1,6.7,2.1,88.8,85.9,100.0,9.18,2,6,Yes,Yes,Yes,Tier 1,15.19
STU0362,Female,18,Civil,4,89.6,3.5,1.3,80.3,65.9,86.4,7.94,3,3,No,No,No,Not Placed,0.0
STU0363,Male,21,Civil,3,84.1,4.9,2.5,69.3,72.4,98.3,8.34,0,3,No,No,No,Not Placed,0.0
STU0364,Male,19,Civil,2,86.0,3.0,2.1,74.9,81.5,58.8,7.46,3,4,No,Yes,Yes,Tier 3,5.5
STU0365,Female,18,Civil,4,87.9,5.7,2.8,71.5,80.8,100.0,9.37,1,3,Yes,Yes,Yes,Tier 1,25.65
STU0366,Male,22,IT,3,95.5,4.8,4.3,80.8,87.6,97.9,9.77,0,1,No,Yes,No,Not Placed,0.0
STU0367,Female,20,ECE,1,91.4,2.5,1.9,81.2,86.3,81.1,9.05,2,3,No,No,Yes,Tier 1,17.67
STU0368,Female,21,IT,4,86.1,1.5,2.6,71.7,79.9,52.9,8.0,1,0,Yes,No,No,Not Placed,0.0
STU0369,Male,23,ECE,3,76.2,4.0,2.0,69.3,53.0,74.5,7.31,2,2,No,No,Yes,Tier 3,6.05
STU0370,Male,21,IT,4,85.3,4.4,4.0,68.1,80.3,92.1,7.22,2,2,Yes,Yes,No,Not Placed,0.0
STU0371,Male,23,ECE,4,86.6,4.7,2.7,70.2,74.4,97.9,8.43,2,1,No,No,Yes,Tier 2,14.57
STU0372,Male,21,ECE,2,88.2,2.9,3.3,73.0,76.0,65.7,6.52,1,4,Yes,No,No,Not Placed,0.0
STU0373,Male,20,CSE,2,76.1,3.0,3.6,62.4,70.1,76.0,8.01,3,2,Yes,No,Yes,Tier 2,11.07
STU0374,Female,23,Mechanical,1,87.9,1.5,0.0,84.0,81.3,72.6,7.42,1,3,Yes,Yes,No,Not Placed,0.0
STU0375,Male,18,CSE,2,88.4,3.1,3.7,78.4,67.4,85.2,7.81,4,3,No,Yes,No,Not Placed,0.0
STU0376,Male,23,CSE,2,72.3,1.8,3.1,70.7,57.4,64.6,6.45,0,4,Yes,No,No,Not Placed,0.0
STU0377,Female,19,CSE,2,72.4,2.9,1.5,69.3,61.3,76.1,7.8,3,1,Yes,Yes,Yes,Tier 3,7.18
STU0378,Male,18,IT,3,90.9,4.2,4.4,76.4,87.8,100.0,8.36,2,3,No,Yes,Yes,Tier 2,13.59
STU0379,Female,19,CSE,4,75.2,4.2,4.0,56.6,69.1,75.7,7.58,1,3,No,No,No,Not Placed,0.0
STU0380,Male,21,Civil,2,94.3,3.0,2.2,85.8,86.2,89.9,7.96,3,3,Yes,Yes,Yes,Tier 3,6.61
STU0381,Male,18,IT,3,79.8,4.1,0.0,85.5,78.7,97.1,7.59,1,2,Yes,Yes,Yes,Tier 3,5.46
STU0382,Female,21,IT,4,85.1,5.6,2.4,77.1,80.7,93.6,8.44,0,4,No,Yes,No,Not Placed,0.0
STU0383,Female,22,IT,2,84.7,3.5,1.0,65.3,81.6,66.3,6.81,1,1,Yes,No,No,Not Placed,0.0
STU0384,Female,21,ECE,2,76.3,2.3,0.0,71.7,69.0,70.2,6.48,1,4,Yes,Yes,Yes,Tier 3,7.04
STU0385,Female,21,Mechanical,4,93.1,4.7,3.4,69.8,86.9,79.1,7.34,3,6,No,No,Yes,Tier 3,7.76
STU0386,Female,19,ECE,3,79.8,5.1,4.8,65.1,78.0,74.4,7.36,2,2,Yes,Yes,Yes,Tier 3,5.09
STU0387,Male,23,Mechanical,3,82.5,3.0,2.4,51.0,63.6,91.9,8.16,0,6,Yes,Yes,Yes,Tier 2,11.51
STU0388,Male,22,Civil,1,66.1,3.0,2.9,72.3,68.5,68.4,6.41,4,1,No,Yes,No,Not Placed,0.0
STU0389,Female,21,Civil,4,71.3,1.4,4.5,66.8,69.5,64.8,7.31,1,5,Yes,No,Yes,Tier 3,6.4
STU0390,Female,21,ECE,1,91.0,3.2,2.8,79.6,84.2,83.7,7.86,0,1,Yes,Yes,No,Not Placed,0.0
STU0391,Female,22,CSE,3,82.0,2.7,1.6,76.4,76.2,93.8,7.81,3,1,No,Yes,Yes,Tier 3,6.38
STU0392,Male,22,ECE,2,77.3,2.0,0.0,71.3,71.7,80.8,8.07,1,2,Yes,Yes,Yes,Tier 2,10.92
STU0393,Male,18,ECE,1,77.4,3.4,3.7,75.4,86.2,86.2,8.62,2,2,No,Yes,No,Not Placed,0.0
STU0394,Female,19,Mechanical,3,86.4,3.8,3.1,83.4,83.1,78.4,8.15,3,5,No,Yes,Yes,Tier 2,11.81
STU0395,Male,22,Mechanical,3,92.1,3.6,3.9,75.4,81.4,96.0,8.57,0,3,No,No,Yes,Tier 2,8.39
STU0396,Female,22,Mechanical,2,77.5,3.4,0.0,54.3,64.8,61.2,6.16,2,1,Yes,Yes,No,Not Placed,0.0
STU0397,Female,20,Mechanical,4,90.8,5.6,5.6,68.2,81.4,100.0,9.14,3,4,Yes,Yes,Yes,Tier 1,15.97
STU0398,Male,23,CSE,3,80.7,4.2,1.3,74.3,68.5,81.2,7.51,1,3,Yes,Yes,Yes,Tier 3,7.73
STU0399,Female,22,CSE,1,86.0,4.6,4.1,64.1,64.8,84.1,7.56,1,2,Yes,No,No,Not Placed,0.0
STU0400,Female,19,CSE,2,67.8,6.0,0.0,61.8,65.6,100.0,8.33,1,3,No,No,Yes,Tier 2,11.86
STU0401,Male,23,Civil,4,69.2,5.0,1.3,83.1,66.8,100.0,8.6,1,3,Yes,Yes,No,Not Placed,0.0
STU0402,Female,23,Mechanical,4,88.6,3.5,1.7,82.1,87.5,79.8,7.37,0,3,No,Yes,Yes,Tier 3,4.78
STU0403,Male,21,ECE,4,84.2,1.6,1.0,55.2,84.9,51.9,6.81,1,4,Yes,Yes,Yes,Tier 3,5.06
STU0404,Female,21,Mechanical,3,85.2,3.4,1.3,90.5,83.0,91.2,8.16,0,4,No,No,No,Not Placed,0.0
STU0405,Male,21,Mechanical,4,73.4,5.5,4.9,76.3,71.0,96.3,8.78,0,4,No,Yes,Yes,Tier 2,12.93
STU0406,Female,21,Civil,3,78.6,5.0,2.0,73.5,73.7,100.0,9.1,2,1,No,Yes,Yes,Tier 1,25.38
STU0407,Male,20,Mechanical,2,68.6,3.4,5.7,63.8,73.7,69.4,7.3,5,3,Yes,Yes,Yes,Tier 3,6.63
STU0408,Male,22,ECE,2,75.2,3.7,4.1,55.3,77.7,57.5,6.31,0,4,Yes,No,No,Not Placed,0.0
STU0409,Female,21,ECE,4,81.8,4.0,0.0,67.0,78.8,81.8,7.6,1,4,No,No,No,Not Placed,0.0
